[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(So they went to the same""",,"#""(แปลว่าเรียน"""
[NewLine();],,[NewLine();]
"#""school, huh.)""",,"#""ที่เดียวกันงั้นสินะ)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""She always told me to go""",,"#""เธอบอกตลอดว่าถ้าอยากได้"""
[NewLine();],,[NewLine();]
"#""to Mia if I ever needed""",,"#""ทนายความ ให้มาปรึกษา"""
[NewLine();],,[NewLine();]
"#""a defense attorney...""",,"#""คุณ<มีอา>"""
[ReadKey();],,[ReadKey();]
"#""And, well...""",,"#""แล้วตอนนี้..."""
[NewLine();],,[NewLine();]
"#""I need one.""",,"#""หนูก็ต้องการทนายความ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Um,""",,"#""เอิ่ม"""
[Wait(10);],,[Wait(10);]
"#"" incidentally,""",,"#"" จริงๆ แล้ว"""
[Wait(10);],,[Wait(10);]
"#"" Mia is""",,"#"" <มีอา>"""
[NewLine();],,[NewLine();]
"#""a woman.""",,"#""เป็นผู้หญิงนะ"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Now that you mention it...""",,"#""พอคิดๆ ดูแล้ว..."""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
"#""I""",,"#"""""
[NewLine();],,[NewLine();]
"#""guess it IS more of a woman's""",,"#""มันก็เหมือนชื่อผู้หญิง"""
[NewLine();],,[NewLine();]
"#""name than a man's...""",,"#""มากกว่าชื่อผู้ชายแหละ..."""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Well, it's nice of you to """,,"#""แต่ก็ดีแล้วล่ะที่ตั้งใจช่วย"""
[NewLine();],,[NewLine();]
"#""help your sister out like""",,"#""พี่สาวแบบนี้น่ะ"""
[NewLine();],,[NewLine();]
"#""this.""",,"#"""""
[Wait(20);],,[Wait(20);]
"#"" You must be close.""",,"#""แสดงว่าสนิทกันสินะ"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""...""",,"#""..."""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""?""",,"#""?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Well...""",,"#""มันก็..."""
[ReadKey();],,[ReadKey();]
"#""Actually, when she gets like""",,"#""เรื่องจริงแล้ว"""
[NewLine();],,[NewLine();]
"#""she is now,""",,"#""แบบที่เธอเป็นตอนนี้"""
[Wait(10);],,[Wait(10);]
"#"" I kind of hate""",,"#"" หนูเกลียดเลยล่ะ"""
[NewLine();],,[NewLine();]
"#""her.""",,"#"""""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Huh?)""",,"#""(ห๊ะ?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""But...""",,"#""แต่..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""But she's my only family.""",,"#""แต่เธอคือครอบครัวคนเดียวที่หนูมี"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Your only family?""",,"#""ครอบครัวคนเดียวที่เธอมี?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""What about your parents?""",,"#""แล้วพ่อแม่ของเธอล่ะ?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""They died in a car accident""",,"#""เสียชีวิตจากอุบัติเหตุทางรถยนต์"""
[NewLine();],,[NewLine();]
"#""when I was little.""",,"#""ตอนหนูยังเล็กๆ น่ะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Oh...""",,"#""โอ้..."""
[Wait(20);],,[Wait(20);]
"#"" I'm sorry.""",,"#""เสียใจด้วยนะ"""
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""See this?""",,"#""เห็นนี่ไหม?"""
[Wait(20);],,[Wait(20);]
"#"" It's my""",,"#"" นี่ตราทนายความ"""
[NewLine();],,[NewLine();]
"#""Attorney's Badge.""",,"#""ของฉัน"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Ahh!""",,"#""อ๋าา!"""
[Wait(20);],,[Wait(20);]
"#"" Well!""",,"#"" ก็นะ!"""
[Wait(20);],,[Wait(20);]
"#"" I've never""",,"#"" หนูไม่เคย"""
[NewLine();],,[NewLine();]
"#""seen a real one before.""",,"#""เห็นของจริงมาก่อนเลย"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(You're the first one who's""",,"#""(เธอเป็นคนแรกเลย"""
[NewLine();],,[NewLine();]
"#""actually been interested""",,"#""ที่สนใจตราทนายความของฉัน"""
[NewLine();],,[NewLine();]
"#""in mine, believe me.)""",,"#""เชื่อฉันสิ)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Its composition is mostly""",,"#""ส่วนใหญ่มันทำมาจากเงิน"""
[NewLine();],,[NewLine();]
"#""silver.""",,"#""ส่วน"""
[Wait(20);],,[Wait(20);]
"#"" The gold plating""",,"#""ทองที่เคลือบไว้"""
[NewLine();],,[NewLine();]
"#""is flaking a bit.""",,"#""ก็ลอกออกมาหน่อยๆ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(She analyzed it.""",,"#""(เธอวิเคราะห์มัน"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Scientifically...)""",,"#""ในเชิงวิทยาศาสตร์...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""There doesn't appear to be""",,"#""ดูๆ แล้วก็ไม่มี"""
[NewLine();],,[NewLine();]
"#""any corrosion due to sulfides.""",,"#""การสึกหรอจากซัลไฟด์"""
[NewLine();],,[NewLine();]
"#""I'd give you $50.00 for it.""",,"#""หนูตีราคาให้ 1,800"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Sorry, but it's not for sale.""",,"#""โทษทีนะ อันนี้ไม่ได้มีไว้ขาย"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Yet...""",,"#""แต่ในอนาคตก็อีกเรื่องนึง..."""
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Here, see this?""",,"#""นี่ เห็นนี่ไหม?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Ahh!""",,"#""อ้าา!"""
[Wait(20);],,[Wait(20);]
"#"" I've noticed that defense""",,"#"" หนูสังเกตได้ว่า"""
[NewLine();],,[NewLine();]
"#""attorneys have a tendency to""",,"#""ทนายจะมีแนวโน้มในการ"""
[NewLine();],,[NewLine();]
"#""want to show people things.""",,"#""แสดงสิ่งของให้คนอื่นดู"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(What is this?""",,"#""(อะไรกัน?"""
[Wait(20);],,[Wait(20);]
"#"" A behavioral""",,"#"" การศึกษาพฤติกรรม"""
[NewLine();],,[NewLine();]
"#""study of lawyers?)""",,"#""ของทนายความเหรอ?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Clear Speaker],,[Clear Speaker]
,,
[Ema],,[Ema]
"#""I'm sorry, Mr. Wright.""",,"#""หนูขอโทษนะคุณ<ไรท์>"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Huh?""",,"#""หือ?"""
[Wait(20);],,[Wait(20);]
"#"" About what?""",,"#"" เรื่องอะไร?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""My sister...""",,"#""พี่สาวหนู..."""
[Wait(20);],,[Wait(20);]
"#"" She's not""",,"#"" ปกติแล้ว"""
[NewLine();],,[NewLine();]
"#""always like that you know.""",,"#""เธอไม่ได้เป็นแบบนั้น"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""...""",,"#""..."""
[Op_2D();],,[Op_2D();]
"#""I just never expected to be""",,"#""ฉันแค่ไม่ได้คิดเลยว่า"""
[NewLine();],,[NewLine();]
"#""defending another prosecutor""",,"#""จะได้ว่าความให้อัยการ"""
[NewLine();],,[NewLine();]
"#""again.""",,"#""อีกแล้ว"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""She's changed a lot.""",,"#""เธอเปลี่ยนไปมาก"""
[ReadKey();],,[ReadKey();]
"#""She used to be so gentle,""",,"#""เธอเคยเป็นคนอ่อนโยน"""
[NewLine();],,[NewLine();]
"#""always smiling.""",,"#""ยิ้มตลอดเลย"""
[Wait(20);],,[Wait(20);]
"#"" Everybody""",,"#"" ทุกคน"""
[NewLine();],,[NewLine();]
"#""liked her.""",,"#""ต่างก็ชอบเธอ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""I see...""",,"#""เข้าใจๆ..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Sorry, but I'm having""",,"#""(โทษนะ"""
[NewLine();],,[NewLine();]
"#""trouble imagining that.)""",,"#""แต่ฉันนึกภาพไม่ออกเลย)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
"#""What happened to her?""",,"#""เกิดอะไรขึ้นกับเธอล่ะ?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""I don't know for certain""",,"#""หนูก็ไม่รู้แน่ชัดเท่าไหร่..."""
[NewLine();],,[NewLine();]
"#""myself...""",,"#"""""
[ReadKey();],,[ReadKey();]
"#""I think maybe she...""",,"#""บางทีเธออาจจะ..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Well, maybe not.""",,"#""เอ หรืออาจจะไม่นะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Sounds like there's something""",,"#""(ดูเหมือนว่ามีบางอย่าง"""
[NewLine();],,[NewLine();]
"#""there that defies a simple""",,"#""ที่อธิบายด้วยวิทยาศาสตร์"""
[NewLine();],,[NewLine();]
"#""scientific explanation.)""",,"#""ไม่ได้)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
"#""Let's go check out this""",,"#""งั้นเราไปตรวจสอบ"""
[NewLine();],,[NewLine();]
"#""underground parking at the""",,"#""ลานจอดรถใต้ดินที่"""
[NewLine();],,[NewLine();]
"#""Prosecutor's Office, shall we?""",,"#""สำนักงานอัยการกันไหม?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""O-""",,"#""อ-"""
[Wait(8);],,[Wait(8);]
"#""Okay!""",,"#""โอเค!"""
[Wait(20);],,[Wait(20);]
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Clear Speaker],,[Clear Speaker]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""February 22""",,"#""22 กุมภาพันธ์"""
[NewLine();],,[NewLine();]
"#""Detention Center""",,"#""สถานกักกัน"""
[NewLine();],,[NewLine();]
"#""Visitor's Room""",,"#""ห้องเยี่ยม"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""...""",,"#""..."""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Hmm, I wonder what's""",,"#""(ฮืมม สงสัยจังว่า"""
[NewLine();],,[NewLine();]
"#""wrong with Ema?)""",,"#""<เอม่า>เป็นอะไรไป?)"""
[Op_2D();],,[Op_2D();]
"#""(She got quiet all of a sudden""",,"#""(อยู่ดีๆ ก็เงียบขึ้นมา"""
[NewLine();],,[NewLine();]
"#""as soon as we arrived.)""",,"#""ตอนเรามาถึงที่นี่)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
,,
[Unknown Speaker],,[Unknown Speaker]
"#""Guard...""",,"#""ผู้คุม..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""I thought I told you I""",,"#""ฉันบอกแล้วใช่ไหมว่า"""
[NewLine();],,[NewLine();]
"#""didn't want visitors.""",,"#""ไม่ต้องการให้ใครมาเยี่ยม"""
[Op_2D();],,[Op_2D();]
,,
[Error: Missing Speaker Definition],,[Error: Missing Speaker Definition]
"#""S-""",,"#""ข-"""
[Wait(5);],,[Wait(5);]
"#""s-""",,"#""ข-"""
[Wait(5);],,[Wait(5);]
"#""s-""",,"#""ข-"""
[Wait(5);],,[Wait(5);]
"#""sorry, ma'am!""",,"#""ขอโทษครับท่าน!"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""It's j-""",,"#""ก-"""
[Wait(5);],,[Wait(5);]
"#""j-""",,"#""ก-"""
[Wait(5);],,[Wait(5);]
"#""just, your sister...""",,"#""ก็น้องสาว..."""
[Op_2D();],,[Op_2D();]
,,
[Unknown Speaker],,[Unknown Speaker]
"#""No excuses!""",,"#""อย่ามาแก้ตัว!"""
[Op_2D();],,[Op_2D();]
"#""Or did you not want a""",,"#""จะให้หักเงินเดือน"""
[NewLine();],,[NewLine();]
"#""raise this year, hmm?""",,"#""ปีนี้ดีไหม หึ๊?"""
[Op_2D();],,[Op_2D();]
,,
[Error: Missing Speaker Definition],,[Error: Missing Speaker Definition]
"#""U-""",,"#""ข-"""
[Wait(5);],,[Wait(5);]
"#""u-""",,"#""ข-"""
[Wait(5);],,[Wait(5);]
"#""u-""",,"#""ข-"""
[Wait(5);],,[Wait(5);]
"#""understood, ma'am!""",,"#""เข้าใจแล้วครับท่าน!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Wh-""",,"#""(ก-"""
[Wait(5);],,[Wait(5);]
"#""wh-""",,"#""ก-"""
[Wait(5);],,[Wait(5);]
"#""wh-""",,"#""ก-"""
[Wait(5);],,[Wait(5);]
"#""what was that""",,"#""เกิดอะไรขึ้น"""
[NewLine();],,[NewLine();]
"#""all about?)""",,"#""วะนั่น?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""H-""",,"#""ว-"""
[Wait(8);],,[Wait(8);]
"#""hi, Lana.""",,"#""หวัดดีพี่<ลาน่า>"""
[ReadKey();],,[ReadKey();]
,,
[Unknown Speaker],,[Unknown Speaker]
"#""Funny.""",,"#""น่าขำสิ้นดี"""
[ReadKey();],,[ReadKey();]
"#""I seem to remember""",,"#""พี่กำชับแล้ว"""
[NewLine();],,[NewLine();]
"#""specifically telling""",,"#""ไม่ใช่เหรอ"""
[NewLine();],,[NewLine();]
"#""you NOT to come here.""",,"#""ว่า ""อย่า"" มาที่นี่"""
[ReadKey();],,[ReadKey();]
"#""Perhaps my memory is failing?""",,"#""หรือพี่จำอะไรผิด?"""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""L-""",,"#""น-"""
[Wait(8);],,[Wait(8);]
"#""look...""",,"#""นี่..."""
[ReadKey();],,[ReadKey();]
"#""I didn't want to come""",,"#""หนูก็ไม่ได้อยากมา"""
[NewLine();],,[NewLine();]
"#""here either, okay?""",,"#""หรอกนะ"""
[ReadKey();],,[ReadKey();]
"#""But your trial's tomorrow""",,"#""แต่ศาลของพี่เริ่มพรุ่งนี้"""
[NewLine();],,[NewLine();]
"#""and you still don't have""",,"#""แล้วพี่ก็ยังไม่มี"""
[NewLine();],,[NewLine();]
"#""a defense attorney!""",,"#""ทนายความเลย!"""
[Op_2D();],,[Op_2D();]
,,
[Unknown Speaker],,[Unknown Speaker]
"#""I'll be the one in court""",,"#""พี่เป็นคนที่ไปขึ้นศาล"""
[NewLine();],,[NewLine();]
"#""tomorrow.""",,"#""พรุ่งนี้ ไม่ใช่เธอ"""
[Wait(20);],,[Wait(20);]
"#"" This has nothing""",,"#"" นี่ไม่ใช่เรื่อง"""
[NewLine();],,[NewLine();]
"#""to do with you, Ema.""",,"#""ที่เธอจะมายุ่ง <เอม่า>"""
[ReadKey();],,[ReadKey();]
"#""Isn't that right, """,,"#""ใช่ไหม"""
[NewLine();],,[NewLine();]
"#""Mr. Wright?""",,"#""คุณ<ไรท์>?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Hey!""",,"#""เฮ้!"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""How do you know me?""",,"#""คุณรู้จักผมได้ยังไง?"""
[ReadKey();],,[ReadKey();]
,,
[Unknown Speaker],,[Unknown Speaker]
"#""Mia mentioned you.""",,"#""<มีอา>เล่าให้ฉันฟัง"""
[NewLine();],,[NewLine();]
"#""I've heard...""",,"#""ก็เลย..."""
[Wait(20);],,[Wait(20);]
"#"" quite a bit.""",,"#"" พอรู้บ้าง"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Er,""",,"#""เอ่อ"""
[Wait(10);],,[Wait(10);]
"#"" I'm sorry.""",,"#"" ขอถามนะครับ"""
[Wait(20);],,[Wait(20);]
"#"" What exactly""",,"#"" คุณทำงาน"""
[NewLine();],,[NewLine();]
"#""is it that you do...?""",,"#""อะไรเหรอครับ...?"""
[ReadKey();],,[ReadKey();]
,,
[Unknown Speaker],,[Unknown Speaker]
"#""My name is Lana,""",,"#""ฉันชื่อ<ลาน่า>"""
[Wait(15);],,[Wait(15);]
"#"" Lana Skye.""",,"#"" <ลาน่า สกาย>"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""I'm Chief Prosecutor for""",,"#""ฉันเป็นอัยการสูงสุด"""
[NewLine();],,[NewLine();]
"#""this district.""",,"#""ของเขตนี้"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Y-""",,"#""ค-"""
[Wait(8);],,[Wait(8);]
"#""you're a prosecutor!?""",,"#""คุณเป็นอัยการเหรอ!?"""
[Op_2D();],,[Op_2D();]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Two sisters...""",,"#""(พี่น้องสองสาว..."""
[Wait(20);],,[Wait(20);]
"#"" one a lawyer.""",,"#"" คนนึงเป็นนักกฎหมาย"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Could this be a coincidence?)""",,"#""บังเอิญหรือเปล่าเนี่ย?)"""
[Op_2D();],,[Op_2D();]
"#""(Ema...""",,"#""(<เอม่า>..."""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
[Wait(16);],,[Wait(16);]
"#""Lana...""",,"#""<ลาน่า>..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""I mean, they're just like...)""",,"#""พวกเธอเหมือน...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""Is something wrong,""",,"#""มีอะไรหรือเปล่า"""
[NewLine();],,[NewLine();]
"#""Mr. Wright?""",,"#""คุณ<ไรท์>?"""
[Op_2D();],,[Op_2D();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""This guard monitors""",,"#""ผู้คุมคนนี้กำลัง"""
[NewLine();],,[NewLine();]
"#""the visitor's room.""",,"#""คุมห้องเยี่ยม"""
[ReadKey();],,[ReadKey();]
"#""He's frozen in fear of""",,"#""เขาแข็งเป็นหิน"""
[NewLine();],,[NewLine();]
"#""the frigid Ms. Lana.""",,"#""เพราะโดนคุณ<ลาน่า>ตำหนิ"""
[ReadKey();],,[ReadKey();]
"#""I'm feeling a bit chilly""",,"#""ฉันเองก็แอบหนาว"""
[NewLine();],,[NewLine();]
"#""myself.""",,"#""อยู่เหมือนกัน"""
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Smile for the camera...""",,"#""ยิ้มให้กล้องหน่อย..."""
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Lana],,[Lana]
"#""There's something you should""",,"#""มีอย่างนึงที่"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""know from the start.""",,"#""คุณต้องรู้เอาไว้"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""W-""",,"#""ค-"""
[Wait(8);],,[Wait(8);]
"#""which is?""",,"#""คืออะไรครับ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""The suspect in this case""",,"#""ผู้ต้องสงสัยในคดีนี้"""
[NewLine();],,[NewLine();]
"#""has confessed to the crime.""",,"#""ได้ยอมรับสารภาพแล้ว"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Huh?""",,"#""หือ?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""W-""",,"#""ต-"""
[Wait(8);],,[Wait(8);]
"#""wait! But the suspect...""",,"#""แต่เดี๋ยวก่อน! ผู้ต้องสงสัย..."""
[NewLine();],,[NewLine();]
"#""The suspect is...!""",,"#""ผู้ต้องสงสัยคือ...!"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""Me.""",,"#""ฉัน"""
[NewLine();],,[NewLine();]
[Wait(20);],,[Wait(20);]
"#""I did it.""",,"#""ฉันเป็นคนทำ"""
[NewLine();],,[NewLine();]
"#""Well, Mr. Wright?""",,"#""ไงล่ะ คุณ<ไรท์>?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Well...""",,"#""ก็..."""
[Wait(20);],,[Wait(20);]
"#"" why don't you begin""",,"#"" ช่วยเริ่มโดยการ"""
[NewLine();],,[NewLine();]
"#""by telling me exactly what""",,"#""บอกผมว่า"""
[NewLine();],,[NewLine();]
"#""happened.""",,"#""เกิดอะไรขึ้น"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""The crime took place""",,"#""อาชญากรรมเกิดขึ้น"""
[NewLine();],,[NewLine();]
"#""yesterday, February 21,""",,"#""เมื่อวาน วันที่ 21 กุมภาพันธ์"""
[NewLine();],,[NewLine();]
"#""at """,,"#""ณ เวลา """
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""5:15 PM""",,"#""17:15 น."""
[SetTextColor(White);],,[SetTextColor(White);]
"#"".""",,"#"""""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""That's quite specific.""",,"#""ละเอียดดีนะครับ"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""It was in the witness's""",,"#""พยานให้การไว้แบบนี้"""
[NewLine();],,[NewLine();]
"#""deposition.""",,"#"""""
[ReadKey();],,[ReadKey();]
"#""A witness clearly saw me""",,"#""พยานเห็นฉันก่อ"""
[NewLine();],,[NewLine();]
"#""committing the crime.""",,"#""อาชญากรรมอย่างชัดเจน"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Uh...""",,"#""เอ่อ..."""
[Wait(20);],,[Wait(20);]
"#"" My, that was a bit""",,"#"" ก็ถือว่าโชคร้าย"""
[NewLine();],,[NewLine();]
"#""of bad luck, wasn't it?""",,"#""อยู่พอตัวเลยนะครับ"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""The crime took place in the""",,"#""สถานที่เกิดเหตุเป็น"""
[NewLine();],,[NewLine();]
"#""underground parking lot at""",,"#""ลานจอดรถใต้ดินของ"""
[NewLine();],,[NewLine();]
"#""the Prosecutor's Office.""",,"#""สำนักงานอัยการ"""
[ReadKey();],,[ReadKey();]
"#""The body was found in the""",,"#""ร่างถูกพบในท้ายรถ"""
[NewLine();],,[NewLine();]
"#""trunk of my subordinate's""",,"#""ของลูกน้องฉัน"""
[NewLine();],,[NewLine();]
"#""car.""",,"#"""""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""The Prosecutor's Office, huh?""",,"#""สำนักงานอัยการเหรอครับ?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(In your subordinate's car""",,"#""(ในท้ายรถของ"""
[NewLine();],,[NewLine();]
"#""trunk?""",,"#""ลูกน้อง?"""
[Wait(20);],,[Wait(20);]
"#"" Classy...)""",,"#"" คลาสสิกดีนี่...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""I was arrested on the spot.""",,"#""ฉันถูกควบคุมตัวในสถานที่เกิดเหตุ"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Caught red-handed, as it were.""",,"#""คาหนังคาเขานั่นแหละนะ"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Well, that's just great...)""",,"#""(เยี่ยมไปเลย...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
[Op_15();],,[Op_15();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""So, who was the victim?""",,"#""แล้วใครเป็นผู้ตายครับ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""An investigator with the""",,"#""นักสืบจาก"""
[NewLine();],,[NewLine();]
"#""Police Department.""",,"#""กรมตำรวจ"""
[ReadKey();],,[ReadKey();]
"#""I suppose the correct""",,"#""ถ้าจะเรียกให้ถูก"""
[NewLine();],,[NewLine();]
"#""term is ""Detective.""""",,"#""ก็ต้องเรียกว่า ""ตำรวจสืบสวน"""""
[Op_2D();],,[Op_2D();]
,,
[Ema],,[Ema]
"#""A detective...?""",,"#""ตำรวจสืบสวน...?"""
[Op_2D();],,[Op_2D();]
,,
[Lana],,[Lana]
"#""Death was due to a loss of""",,"#""สาเหตุการตายมาจาก"""
[NewLine();],,[NewLine();]
"#""blood.""",,"#""การสูญเสียเลือด"""
[Wait(20);],,[Wait(20);]
"#"" He was stabbed once in""",,"#"" เขาถูกแทงหนึ่งครั้ง"""
[NewLine();],,[NewLine();]
"#""the stomach.""",,"#""ที่หน้าท้อง"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""By...""",,"#""โดย..."""
[Wait(20);],,[Wait(20);]
"#"" you?""",,"#"" คุณเหรอ?"""
[ReadKey();],,[ReadKey();]
,,
[Lana],,[Lana]
"#""Death wasn't immediate, but""",,"#""ไม่ได้ตายทันที"""
[NewLine();],,[NewLine();]
"#""the wound was fatal.""",,"#""แต่บาดแผลทำให้เสียชีวิต"""
[Op_2D();],,[Op_2D();]
,,
