"#"" Your Honor.""",,"#"" ท่านผู้พิพากษา"""
[ReadKey();],,[ReadKey();]
"#""Immediately after that,""",,"#""ทันทีหลังจากตอนนั้น"""
[NewLine();],,[NewLine();]
"#""I apprehended the Chief""",,"#""ฉันก็ควบคุมตัว"""
[NewLine();],,[NewLine();]
"#""Prosecutor.""",,"#""อัยการสูงสุด"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Hmm... """,,"#""ฮืมม... """
"#""It seems rather cut""",,"#""มันก็ฟังดู"""
[NewLine();],,[NewLine();]
"#""and dry, doesn't it?""",,"#""ง่ายๆ ไม่ซับซ้อนอะไร ว่าไหม?"""
[ReadKey();],,[ReadKey();]
"#""Well, Mr. Wright?""",,"#""เอาล่ะ คุณ<ไรท์>?"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Uh...""",,"#""เอ่อ..."""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
"#""I can't agree on""",,"#""จะว่าตามนั้นเลย"""
[NewLine();],,[NewLine();]
"#""principle, Your Honor.""",,"#""มันไม่ได้ครับ ท่านผู้พิพากษา"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""It seems that some poor""",,"#""ดูเหมือนว่าจะมีพวกขี้แพ้"""
[NewLine();],,[NewLine();]
"#""losers are unwilling to""",,"#""น่าสงสาร ที่ไม่คิดจะ"""
[NewLine();],,[NewLine();]
"#""accept the truth, Your Honor.""",,"#""ยอมรับความจริงนะคะท่าน"""
[ReadKey();],,[ReadKey();]
"#""Shall I proceed to crush what""",,"#""จะให้ฉันเริ่มขจัดความหวัง"""
[NewLine();],,[NewLine();]
"#""little hope they have""",,"#""เล็กๆ น้อยๆ"""
[NewLine();],,[NewLine();]
"#""remaining?""",,"#""ที่เขามีเลยไหมคะ?"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""If you can... """,,"#""ถ้าทำได้..."""
[Wait(30);],,[Wait(30);]
"#""then""",,"#"""""
[NewLine();],,[NewLine();]
"#""give them your worst,""",,"#""ก็เอาให้อยู่หมัดเลย"""
[NewLine();],,[NewLine();]
"#""Ms. Starr!""",,"#""คุณ<สตาร์>!"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Wait, are they talking """,,"#""(เดี๋ยว นี่พวกเขากำลังพูดถึง"""
[NewLine();],,[NewLine();]
"#""about me...!?)""",,"#""ฉันเหรอ...!?)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Clear Speaker],,[Clear Speaker]
[SetTextColor(Red);],,[SetTextColor(Red);]
[NewLine();],,[NewLine();]
"#""-- Witness's Account --""",,"#""-- คำเบิกความของพยาน --"""
[SetTextColor(White);],,[SetTextColor(White);]
[Wait(100);],,[Wait(100);]
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""Somehow, I always knew""",,"#""ไม่รู้ทำไม แต่ฉันรู้"""
[NewLine();],,[NewLine();]
"#""a day like this would come.""",,"#""ว่าวันแบบนี้ต้องมาถึง"""
[ReadKey();],,[ReadKey();]
"#""I was on my way to deliver""",,"#""ฉันอยู่ระหว่างทางไปส่ง"""
[NewLine();],,[NewLine();]
"#""a lunchbox to my boyfriend...""",,"#""ข้าวเที่ยงให้แฟน..."""
[ReadKey();],,[ReadKey();]
"#""When I sensed something...""",,"#""ฉันรู้สึกได้ถึงบางอย่าง..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Perhaps it was my finely-honed""",,"#""อาจจะเป็นสัญชาตญาณ"""
[NewLine();],,[NewLine();]
"#""detective's intuition at work.""",,"#""สายสืบในใจฉันก็ได้"""
[ReadKey();],,[ReadKey();]
[ClearText();],,[ClearText();]
"#""Through the wire fence,""",,"#""ผ่านรั้วนั่น"""
[NewLine();],,[NewLine();]
"#""I saw the chief prosecutor""",,"#""ฉันเห็นอัยการสูงสุด"""
[NewLine();],,[NewLine();]
"#""standing next to a garish car.""",,"#""ยืนอยู่ใกล้กับรถสีฉูดฉาด"""
[ReadKey();],,[ReadKey();]
"#""The chief prosecutor was """,,"#""อัยการสูงสุดกำลังถือมีด"""
[NewLine();],,[NewLine();]
"#""holding a knife in her""",,"#""ด้วยมือขวา..."""
[NewLine();],,[NewLine();]
"#""right hand...""",,"#"""""
[ReadKey();],,[ReadKey();]
"#""Then, she thrust the pointy""",,"#""แล้วเธอก็เอาปลายมีดแหลมๆ"""
[NewLine();],,[NewLine();]
"#""tip of the knife into""",,"#""ทิ่มแทงลงไปกลางอก"""
[NewLine();],,[NewLine();]
"#""Detective Goodman's chest!""",,"#""ของสายสืบ<กู้ดแมน>!"""
[Op_2D();],,[Op_2D();]
,,
[Judge],,[Judge]
"#""Hmm...""",,"#""อืมม..."""
[Wait(20);],,[Wait(20);]
"#"" Bringing a lunchbox""",,"#"" เอาข้าวเที่ยง"""
[NewLine();],,[NewLine();]
"#""to your boyfriend?""",,"#""ให้แฟนงั้นเหรอ?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""How touching!""",,"#""น่าประทับใจยิ่ง!"""
[ReadKey();],,[ReadKey();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""Hmph.""",,"#""ฮึ่ม"""
[Wait(20);],,[Wait(20);]
"#"" As you can see...""",,"#"" ตามที่ท่านเห็นครับ..."""
[NewLine();],,[NewLine();]
"#""There is no room for doubt.""",,"#""ไม่ได้มีอะไรน่าสงสัย"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""The key ""point"" of your""",,"#""ประเด็น ""หลัก"" ของ"""
[NewLine();],,[NewLine();]
"#""testimony seems to be nothing""",,"#""คำเบิกความคุณก็เป็นอะไรไม่ได้"""
[NewLine();],,[NewLine();]
"#""other than...""",,"#""นอกเสียจาก..."""
[ReadKey();],,[ReadKey();]
"#""the point of the knife which""",,"#""ประเด็นที่คุณเห็นมีดถูกแทง"""
[NewLine();],,[NewLine();]
"#""you saw being stabbed into""",,"#""เข้าไปในตัวของสายสืบ<กู้ดแมน>!"""
[NewLine();],,[NewLine();]
"#""Detective Goodman!""",,"#"""""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""So...""",,"#""แล้ว..."""
[Wait(20);],,[Wait(20);]
"#"" how does it feel""",,"#"" รู้สึกไงล่ะ"""
[NewLine();],,[NewLine();]
"#""to be so utterly crushed?""",,"#""ที่โดนอัดซะเละแบบนี้?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""I...""",,"#""ผ..."""
[Wait(20);],,[Wait(20);]
"#"" I'm still thinking""",,"#"" ผมกำลังคิด"""
[NewLine();],,[NewLine();]
"#""about that.""",,"#""เรื่องนั้นอยู่"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""I-""",,"#""ม-"""
[Wait(8);],,[Wait(8);]
"#""it's merely a flesh""",,"#""มันแค่มดกัดน่า"""
[NewLine();],,[NewLine();]
"#""wound,""",,"#"""""
[Wait(10);],,[Wait(10);]
"#"" Mr. Wright!""",,"#""คุณ<ไรท์>!"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Very well, Mr. Wright.""",,"#""ถ้าอย่างนั้น คุณ<ไรท์>"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""You may cross-examine""",,"#""เชิญทำการถามค้าน"""
[NewLine();],,[NewLine();]
"#""the witness.""",,"#""พยานได้"""
[Op_2D();],,[Op_2D();]
,,
[Clear Speaker],,[Clear Speaker]
[SetTextColor(Red);],,[SetTextColor(Red);]
[NewLine();],,[NewLine();]
"#""-- Witness's Account --""",,"#""-- คำเบิกความของพยาน --"""
[SetTextColor(White);],,[SetTextColor(White);]
[Wait(100);],,[Wait(100);]
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""Somehow, I always knew""",,"#""ไม่รู้ทำไม แต่ฉันรู้"""
[NewLine();],,[NewLine();]
"#""a day like this would come.""",,"#""ว่าวันแบบนี้ต้องมาถึง"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""I was on my way to deliver""",,"#""ฉันอยู่ระหว่างทางไปส่ง"""
[NewLine();],,[NewLine();]
"#""a lunchbox to my boyfriend...""",,"#""ข้าวเที่ยงให้แฟน..."""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""When I sensed something...""",,"#""ฉันรู้สึกได้ถึงบางอย่าง..."""
[NewLine();],,[NewLine();]
"#""Perhaps it was my finely-honed""",,"#""อาจจะเป็นสัญชาตญาณ"""
[NewLine();],,[NewLine();]
"#""detective's intuition at work.""",,"#""สายสืบในใจฉันก็ได้"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""Through the wire fence,""",,"#""ผ่านรั้วนั่น"""
[NewLine();],,[NewLine();]
"#""I saw the chief prosecutor""",,"#""ฉันเห็นอัยการสูงสุด"""
[NewLine();],,[NewLine();]
"#""standing next to a garish car.""",,"#""ยืนอยู่ใกล้กับรถสีฉูดฉาด"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""The chief prosecutor was """,,"#""อัยการสูงสุดกำลังถือมีด"""
[NewLine();],,[NewLine();]
"#""holding a knife in her""",,"#""ด้วยมือขวา..."""
[NewLine();],,[NewLine();]
"#""right hand...""",,"#"""""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""Then, she thrust the pointy""",,"#""แล้วเธอก็เอาปลายมีดแหลมๆ"""
[NewLine();],,[NewLine();]
"#""tip of the knife into""",,"#""ทิ่มแทงลงไปกลางอก"""
[NewLine();],,[NewLine();]
"#""Detective Goodman's chest!""",,"#""ของสายสืบ<กู้ดแมน>!"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
[NewLine();],,[NewLine();]
,,
[Starr],,[Starr]
[SetTextColor(Green);],,[SetTextColor(Green);]
"#""The murder was planned!""",,"#""เป็นการฆาตกรรมโดยไตร่ตรองไว้ก่อน!"""
[NewLine();],,[NewLine();]
"#""The rubber gloves prove it!""",,"#""ซึ่งพิสูจน์ได้ด้วยถุงมือยาง!"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_15();],,[Op_15();]
,,
[Ema],,[Ema]
"#""I-""",,"#""ม-"""
[Wait(8);],,[Wait(8);]
"#""it's only a flesh wound,""",,"#""มันแค่มดกัดน่า"""
[NewLine();],,[NewLine();]
"#""Mr. Wright!""",,"#""คุณ<ไรท์>!"""
[Wait(20);],,[Wait(20);]
"#"" We can make it!""",,"#"" พวกเราทำได้!"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""You said that before.""",,"#""พูดไปแล้วนี่"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Anything else?""",,"#""มีอะไรเสริมไหม?"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Scientifically speaking...""",,"#""ในทางวิทยาศาสตร์แล้ว..."""
[NewLine();],,[NewLine();]
"#""Ms. Starr's testimony...""",,"#""คำเบิกความของคุณ<สตาร์>..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""is flawless.""",,"#""มันไร้ที่ติเลย"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(Sounds pretty fatal to me.)""",,"#""(ไม่ใช่มดกัดแล้วแบบนี้)"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Wh-""",,"#""พ-"""
[Wait(8);],,[Wait(8);]
"#""what do we do!?""",,"#""พวกเราทำไงกันดี!?"""
[Wait(20);],,[Wait(20);]
"#"" Is this it?""",,"#"" จบแค่นี้เหรอ?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""Is my sister guilty!?""",,"#""พี่หนูผิดจริงๆ เหรอ!?"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Let's just keep our heads""",,"#""ทำใจให้เย็นๆ ก่อน"""
[NewLine();],,[NewLine();]
"#""cool and press the witness""",,"#""แล้วลองถามจี้พยานดู"""
[NewLine();],,[NewLine();]
"#""a bit, shall we?""",,"#""เอาไหม?"""
[Op_2D();],,[Op_2D();]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(For some reason, having her""",,"#""(ไม่รู้ทำไม มีเธอมาพะวงใกล้ๆ"""
[NewLine();],,[NewLine();]
"#""panicking next to me makes""",,"#""กลับทำให้ฉันใจเย็นลงซะงั้น...)"""
[NewLine();],,[NewLine();]
"#""me calmer...)""",,"#"""""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""D-""",,"#""ย-"""
[Wait(8);],,[Wait(8);]
"#""don't smile like that!""",,"#""อย่ายิ้มแบบนั้นสิคะ!"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""How did you know!?""",,"#""รู้ได้ยังไงครับ!?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""I respect the prosecutors'""",,"#""ฉันนับถือความเกลียดชังของอัยการ"""
[NewLine();],,[NewLine();]
"#""basic abhorrence of crime.""",,"#""ที่มีต่ออาชญากรรมนะ"""
[ReadKey();],,[ReadKey();]
"#""Yet their methods are""",,"#""ถึงแม้วิธีของพวกเขา"""
[NewLine();],,[NewLine();]
"#""ugly and twisted.""",,"#""จะน่ารังเกียจและบิดเบี้ยวก็เถอะ"""
[ReadKey();],,[ReadKey();]
"#""Twisted methods will """,,"#""วิธีที่บิดเบี้ยวมักจะนำไปสู่ """
[NewLine();],,[NewLine();]
"#""always lead to tragedy.""",,"#""โศกนาฏกรรมเสมอ"""
[Op_2D();],,[Op_2D();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""The lunchlady's uninformed""",,"#""ผมขอน้อมรับความเห็นไร้สาระ"""
[NewLine();],,[NewLine();]
"#""opinion is duly noted.""",,"#""ของสาวขายข้าวเที่ยวไว้แล้วกัน"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""Given that they are used to""",,"#""อย่างที่รู้กันว่าพวกเขา"""
[NewLine();],,[NewLine();]
"#""erasing inconvenient evidence""",,"#""ย่อมจัดการกับหลักฐานที่ขวางทาง"""
[NewLine();],,[NewLine();]
"#""at their whim...""",,"#""ตามอำเภอใจ..."""
[ReadKey();],,[ReadKey();]
"#""Killing off a detective that""",,"#""จัดการฆ่าสายสืบ"""
[NewLine();],,[NewLine();]
"#""knew too much is merely an""",,"#""ที่รู้มากไป"""
[NewLine();],,[NewLine();]
"#""extension of that.""",,"#""ก็ไม่ต่างกัน"""
[Op_2D();],,[Op_2D();]
,,
[Miles Edgeworth],,[Miles Edgeworth]
"#""...""",,"#""..."""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Ms. Starr...""",,"#""คุณ<สตาร์>..."""
[Wait(20);],,[Wait(20);]
"#"" do you have""",,"#"" คุณมีความแค้นส่วนตัว"""
[NewLine();],,[NewLine();]
"#""something personal against""",,"#""กับอัยการเหรอคะ?"""
[NewLine();],,[NewLine();]
"#""prosecutors?""",,"#"""""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""I felt that I had found my""",,"#""ฉันรู้สึกได้ว่าฉันได้เจองานในฝัน"""
[NewLine();],,[NewLine();]
"#""dream job when I became""",,"#""ตอนที่ฉันได้มาเป็น"""
[NewLine();],,[NewLine();]
"#""an investigator...""",,"#""สายสืบ..."""
[ReadKey();],,[ReadKey();]
"#""And if I hadn't been laid off""",,"#""และถ้าฉันไม่โดนเลย์ออฟ"""
[NewLine();],,[NewLine();]
"#""by those prosecutors over""",,"#""โดยพวกอัยการตรงนั้นล่ะก็"""
[NewLine();],,[NewLine();]
"#""there, I'd still be one.""",,"#""ฉันคงยังได้ทำงานนั้นอยู่"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Laid off...?""",,"#""เลย์ออฟเหรอ...?"""
[NewLine();],,[NewLine();]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(She was fired...)""",,"#""(เธอโดนไล่ออกสินะ...)"""
[SetTextColor(White);],,[SetTextColor(White);]
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""To me, prosecutors are """,,"#""สำหรับฉัน พวกอัยการ"""
[NewLine();],,[NewLine();]
"#""nothing more than worms.""",,"#""ก็ไม่ต่างจากพวกหนอนสกปรก"""
[ReadKey();],,[ReadKey();]
"#""That said, I am a pro, as""",,"#""เช่นนั้นแล้ว ฉันคือมืออาชีพ"""
[NewLine();],,[NewLine();]
"#""you know.""",,"#""รู้เอาไว้ซะ"""
[Wait(20);],,[Wait(20);]
"#"" My testimony is""",,"#"" คำเบิกความของฉัน"""
[NewLine();],,[NewLine();]
"#""unbiased...""",,"#""ไม่ลำเอียง..."""
[Wait(20);],,[Wait(20);]
"#"" and flawless.""",,"#"" และไร้ที่ติ"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Very well. """,,"#""ถ้างั้นก็"""
[Wait(40);],,[Wait(40);]
"#""You may continue,""",,"#"" เชิญพูดต่อได้ครับ"""
[NewLine();],,[NewLine();]
"#""Ms. Starr.""",,"#""คุณ<สตาร์>"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""This boyfriend...""",,"#""แฟนคนนั้น..."""
[Wait(20);],,[Wait(20);]
"#"" he's""",,"#"" เขาเป็น"""
[NewLine();],,[NewLine();]
"#""the detective?""",,"#""สายสืบด้วยเหรอครับ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Not that boyfriend.""",,"#""ไม่ใช่แฟนคนนั้น"""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
[NewLine();],,[NewLine();]
"#""The security guard.""",,"#""คนนี้เป็นยาม"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Th-""",,"#""ฟ-"""
[Wait(8);],,[Wait(8);]
"#""""that"" boyfriend?""",,"#""แฟน ""คนนั้น""?"""
[NewLine();],,[NewLine();]
"#""You have...""",,"#""นี่คุณมี..."""
[Wait(20);],,[Wait(20);]
"#"" several?""",,"#"" หลายคนเหรอ?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""Yes.""",,"#""ใช่"""
[Wait(20);],,[Wait(20);]
"#"" """,,"#"" """
"#""""This"" boyfriend, ""that""""",,"#""แฟน ""คนนั้น"" แฟน ""คนนี้"""""
[NewLine();],,[NewLine();]
"#""boyfriend, and ""the other""""",,"#""แล้วก็แฟน ""คนโน้น"" """
[NewLine();],,[NewLine();]
"#""boyfriend.""",,"#"""""
[ReadKey();],,[ReadKey();]
"#""Care to join?""",,"#""สนใจไหม?"""
[ReadKey();],,[ReadKey();]
"#""The ""yet another"" boyfriend""",,"#""ตำแหน่งแฟน ""คนนู้น"" """
[NewLine();],,[NewLine();]
"#""position is still open for""",,"#""ยังเปิดรับสมัครอยู่นะ"""
[NewLine();],,[NewLine();]
"#""applicants.""",,"#"""""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""...""",,"#""..."""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""I-""",,"#""ผ-"""
[Wait(8);],,[Wait(8);]
"#""I'll stick with the""",,"#""ผมขอแค่ข้าวเที่ยง"""
[NewLine();],,[NewLine();]
"#""lunches, thanks.""",,"#""ก็พอแล้ว ขอบคุณ"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Note to self:""",,"#""โน้ต:"""
"#"" the judge had""",,"#"" ผู้พิพากษา"""
[NewLine();],,[NewLine();]
"#""to think before replying.""",,"#""แอบลังเลก่อนตอบ"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""The security guard room""",,"#""ห้องยาม"""
[SetTextColor(White);],,[SetTextColor(White);]
"#"" is""",,"#""มัน"""
[NewLine();],,[NewLine();]
"#""in the lot, in """,,"#""อยู่ในลานจอดรถ"""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""A Block""",,"#""โซน A"""
[SetTextColor(White);],,[SetTextColor(White);]
"#"".""",,"#"""""
[Op_2D();],,[Op_2D();]
"#""It's up on """,,"#""อยู่ตรง"""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""the second level""",,"#""ชั้นสอง"""
[SetTextColor(White);],,[SetTextColor(White);]
[NewLine();],,[NewLine();]
"#""so you can see everything""",,"#""ซึ่งน่าจะเห็นทุกอย่าง"""
[SetTextColor(White);],,[SetTextColor(White);]
[NewLine();],,[NewLine();]
"#""from there.""",,"#""ได้จากบนนั้น"""
[Op_2D();],,[Op_2D();]
,,
[Phoenix Wright],,[Phoenix Wright]
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#""(That would be the room """,,"#""(นั่นคงจะเป็นห้อง"""
[NewLine();],,[NewLine();]
"#""with the """"",,"#""ที่มีป้าย """""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""SECURITY""",,"#""SECURITY"""
[SetTextColor(Blue);],,[SetTextColor(Blue);]
"#"""" sign.)""",,"#"""")"""
[SetTextColor(White);],,[SetTextColor(White);]
[ReadKey();],,[ReadKey();]
"#""Incidentally, did you bring""",,"#""แล้ว นี่คุณขนกล่องข้าวเที่ยง"""
[NewLine();],,[NewLine();]
"#""your lunchboxes by car?""",,"#""มาด้วยรถเหรอ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Since I'm a visitor now,""",,"#""ตอนนี้ฉันเป็นคนนอกแล้ว"""
[NewLine();],,[NewLine();]
"#""I parked in """,,"#""ฉันเลยไปจอดใน"""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""B Block""",,"#""โซน B"""
[SetTextColor(White);],,[SetTextColor(White);]
"#"".""",,"#"""""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""So...""",,"#""แสดงว่า..."""
[Wait(20);],,[Wait(20);]
"#"" she was in """,,"#"" เธออยู่ใน"""
[SetTextColor(Red);],,[SetTextColor(Red);]
"#""B Block""",,"#""โซน B"""
[SetTextColor(White);],,[SetTextColor(White);]
[NewLine();],,[NewLine();]
"#""when she witnessed the crime.""",,"#""ตอนที่เธอเห็นการฆาตกรรมสินะคะ"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""You ""sensed"" something?""",,"#""คุณ ""รู้สึก"" อะไรบางอย่างเหรอ?"""
[Wait(20);],,[Wait(20);]
[NewLine();],,[NewLine();]
"#""So, you're saying you had""",,"#""นี่คุณจะบอกว่าคุณ"""
[NewLine();],,[NewLine();]
"#""a premonition of the murder?""",,"#""มีนิมิตก่อนเกิดเหตุน่ะ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""It felt like...""",,"#""มันรู้สึกเหมือนกับว่า..."""
[Wait(20);],,[Wait(20);]
"#"" how would""",,"#"""""
[NewLine();],,[NewLine();]
"#""you say...""",,"#""จะว่ายังไงดี..."""
[ReadKey();],,[ReadKey();]
"#""Oh yes...""",,"#""โอ้ ใช่..."""
[ReadKey();],,[ReadKey();]
"#""It was like the feeling you""",,"#""มันเหมือนกับความรู้สึก"""
[NewLine();],,[NewLine();]
"#""get when you view a pumpkin""",,"#""ตอนคุณเห็นฟักทองที่เต็มไปด้วย"""
[NewLine();],,[NewLine();]
"#""chock full of seeds!""",,"#""เมล็ดนั่นแหละ!"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""I have no idea what that""",,"#""ผมไม่รู้เลยว่านั่น"""
[NewLine();],,[NewLine();]
"#""means.""",,"#""หมายความว่าอะไร"""
[ReadKey();],,[ReadKey();]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""Speaking of a ""detective's""",,"#""พูดถึง ""สัญชาตญาณ"""
[NewLine();],,[NewLine();]
"#""intuition""...""",,"#""ของสายสืบ"" แล้ว..."""
[ReadKey();],,[ReadKey();]
"#""Wasn't the victim, """,,"#""ไม่ใช่ว่าผู้ตาย"""
[NewLine();],,[NewLine();]
"#""Mr. Bruce Goodman, also """,,"#""คุณ<บรูซ กู้ดแมน>"""
[NewLine();],,[NewLine();]
"#""a detective?""",,"#""ก็เป็นสายสืบเหรอ?"""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Yes, well, he was like a """,,"#""ใช่ แล้วก็นะ"""
[NewLine();],,[NewLine();]
"#""young cheese.""",,"#""เขาดูยังกับชีสอายุน้อย"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""A...""",,"#""ช..."""
[Wait(20);],,[Wait(20);]
"#"" young cheese?""",,"#"" ชีสอายุน้อย?"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""A pale white cheese, not yet""",,"#""ชีสสีขาวซีด"""
[NewLine();],,[NewLine();]
"#""tangy with experience on""",,"#""ปราศจากกลิ่นอายของ"""
[NewLine();],,[NewLine();]
"#""the streets.""",,"#""ประสบการณ์ภาคสนาม"""
[Wait(20);],,[Wait(20);]
"#"" A greenhorn.""",,"#"" พวกมือใหม่น่ะ"""
[ReadKey();],,[ReadKey();]
,,
[Judge],,[Judge]
"#""Hmm... """,,"#""ฮืมม... """
[Wait(30);],,[Wait(30);]
"#""then I must be hard,""",,"#""ถ้างั้นผมคงจะเป็นชีสสีเหลืองอร่าม"""
[NewLine();],,[NewLine();]
"#""yellowed, and sharp as a tack.""",,"#""ที่เต็มไปด้วยไหวพริบสินะ"""
[ReadKey();],,[ReadKey();]
,,
[Ema],,[Ema]
"#""Yeah, with the odor of an""",,"#""ถูกต้อง พร้อมด้วยกลิ่นชีสเก่าๆ"""
[NewLine();],,[NewLine();]
"#""old cheese to match.""",,"#""ล่ะใช่เลย"""
[ReadKey();],,[ReadKey();]
,,
[Starr],,[Starr]
"#""In any case, there, in the""",,"#""ยังไงซะ ที่นั่น ลานจอดรถน่ะ"""
[NewLine();],,[NewLine();]
"#""lot, I felt something stirring""",,"#""ฉันรู้สึกตะหงิดใจ"""
[NewLine();],,[NewLine();]
"#""in the back of my mind...""",,"#""อะไรแปลกๆ..."""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
,,
[Phoenix Wright],,[Phoenix Wright]
"#""By ""garish car,"" you mean...""",,"#""""รถสีฉูดฉาด"" ที่ว่า คุณหมายถึง..."""
[Op_2D();],,[Op_2D();]
,,
[Starr],,[Starr]
"#""Mr. Edgeworth's car, yes.""",,"#""ใช่ รถคุณ<เอ็จเวิร์ธ>"""
